componente,edad,n_trabajos,horas_trabajos_total,tot_integ,menores,p65mas,sexo_desc__hombre,sexo_desc__mujer,nivelaprob_desc__doctorado,nivelaprob_desc__especialidad,nivelaprob_desc__estudios_tecnicos_o_comerciales,nivelaprob_desc__licenciatura_o_ingenieria_profesional,nivelaprob_desc__maestria,nivelaprob_desc__ninguno,nivelaprob_desc__normal,nivelaprob_desc__preescolar_o_kinder,nivelaprob_desc__preparatoria_o_bachillerato,nivelaprob_desc__primaria,nivelaprob_desc__secundaria,region_banxico__centro,region_banxico__centro_norte,region_banxico__norte,region_banxico__sur,tam_loc_desc__localidades_con_100_000_y_mas_habitantes,tam_loc_desc__localidades_con_15_000_a_99_999_habitantes,tam_loc_desc__localidades_con_2_500_a_14_999_habitantes,tam_loc_desc__localidades_con_menos_de_2_500_habitantes,parentesco_desc__abuelo_a,parentesco_desc__ahijado_a,parentesco_desc__bisabuelo_a,parentesco_desc__bisnieto_a,parentesco_desc__compadre_comadre,parentesco_desc__concubino_a,parentesco_desc__concuno_a,parentesco_desc__consuegro_a,parentesco_desc__cunado_a,parentesco_desc__esposo_a_companero_a_conyuge_pareja_marido_mujer_senor_a_consorte,parentesco_desc__familiar_otro_parentesco,parentesco_desc__hermano_a,parentesco_desc__hijastro_a_entenado_a,parentesco_desc__hijo_a_adoptivo_a,parentesco_desc__hijo_a_hijo_a_consanguineo_hijo_a_reconocido,parentesco_desc__jefe_a,parentesco_desc__madre_padre,parentesco_desc__medio_a_hermano_a,parentesco_desc__nieto_a,parentesco_desc__no_tiene_parentesco,parentesco_desc__nuera_yerno,parentesco_desc__padrastro_madrastra,parentesco_desc__pareja_del_mismo_sexo,parentesco_desc__primo_a_noicpircsed_4202_y,parentesco_desc__sobrino_a,parentesco_desc__suegro_a,parentesco_desc__tio_a,hablaind_desc__no,hablaind_desc__si,segsoc_desc__no,segsoc_desc__si,subor_principal_desc__no,subor_principal_desc__no_aplica_sin_trabajo_principal_reportado,subor_principal_desc__si,contrato_principal_desc__no,contrato_principal_desc__no_aplica_sin_contrato_principal_documentado,contrato_principal_desc__si,sexo_jefe_desc__hombre,sexo_jefe_desc__mujer,educa_jefe_desc__posgrado,educa_jefe_desc__preescolar,educa_jefe_desc__preparatoria_completa,educa_jefe_desc__preparatoria_incompleta,educa_jefe_desc__primaria_completa,educa_jefe_desc__primaria_incompleta,educa_jefe_desc__profesional_completa,educa_jefe_desc__profesional_incompleta,educa_jefe_desc__secundaria_completa,educa_jefe_desc__secundaria_incompleta,educa_jefe_desc__sin_instruccion
PC29,-0.022744980841793692,-0.0038013341746150897,0.0012724251502268594,0.04302927514515873,-0.02133208065706249,0.04475580092972545,0.012557593310700568,-0.012557593310700537,0.013805989290551672,0.010163130282506361,-0.07519358418507532,-0.028253892172737216,0.11063218097630764,-0.26362731019956154,-0.0028074509186032997,5.257643431733072e-05,0.00628477238228331,0.19226400069049976,0.03667958741951052,0.0015870587791338084,-0.0029097769801151308,-0.003908249779352085,0.0052309679803336645,-0.02189106180425191,-0.009151084031936846,0.011082612652351415,0.019959533183837752,-0.00027953620204804186,5.9857078802183494e-05,-1.4832968650513312e-05,-0.00032119888769414906,-4.295482261518213e-05,-0.0016807634355741619,-0.00042068736586724394,7.37441705895331e-05,-0.01398235033825073,0.23485179796688624,-0.0003012418130297397,-0.07555544944548592,-0.011295868296334728,-0.00011618835413010255,0.2068206335421276,0.19634217184538746,-0.010903739645332582,-4.012665782618125e-05,-0.10681917545250563,-0.020405906995008098,-0.3579542786353057,-0.0002856220886128004,-0.0015414847222036338,-0.003474455434803526,-0.0265963789575768,-0.0050843016052211365,-0.0010316624797157906,-0.019309629371199774,0.01930962937119983,0.00506777337608,-0.005067773376079972,-0.0035809275460265133,0.0005741428607093091,0.0030067846853169267,0.0013180177537227417,-0.0025688138010358935,0.0012507960473131016,-0.029099404552028238,0.029099404552027662,0.15551753918123393,0.0007047486925599446,-0.1097180668684183,0.33595165120138804,-0.2649219089999235,-0.32013900429507347,-0.07020532139692726,0.19750462925072193,-0.1331429875452538,0.40074322095240583,-0.19229450017271474
PC30,0.015815632368755748,0.12410144226003644,0.05074457529762878,-0.0024366506487038045,0.0031313715214725743,0.0009394002804565538,-0.003459585521363648,0.0034595855213637935,0.004920046869431112,0.003518709484169928,0.029687656532557536,-0.01902774415088554,0.03493787460086667,-0.017538835509023777,0.0015647805750363397,-0.00017393676799675947,-0.015110580613562269,-0.008275030345255771,-0.01450294067533698,0.002088297012552463,0.0021522819791221226,0.008217402535268023,-0.01245798152694268,0.003789210967875045,0.005108272162438032,-0.0009431959995280792,-0.007954287130784894,0.00021019789644319276,-3.921731179927501e-05,-1.4623235135707846e-06,-0.0002587554220369187,-2.4442383342315743e-06,0.0002183450377286622,0.00019079213376596246,0.00017733821881176973,0.0017989374891716784,-0.013940593584129739,0.0001507366693485378,0.012717159388438148,0.0011173292057017926,-1.6220951600351636e-05,-0.007734887196854501,-0.019113875981837586,0.0015290164022508865,1.0111292840864824e-05,0.003407596290959179,0.0011395799339753952,0.011195251057775718,-1.1023842289878448e-05,0.00032085996608623114,0.0005064801058259779,0.0032975359875552605,0.003134589621878167,-3.375846161818904e-06,0.003700010183418038,-0.0037000101834180517,0.0033415086362776035,-0.003341508636277555,-0.5817980054715727,0.7361790922442566,-0.1543810867726864,-0.10709632975399956,0.21611960103171945,-0.10902327127772027,0.0017065759578808598,-0.0017065759578808945,0.039518532161540304,-0.0003592387312795998,0.006444001430264635,-0.012961380289651783,-0.012067279606187378,-0.009921876785808758,0.01713582616982703,-0.010090899430036743,-0.005427441467738204,0.004224737484053043,-0.016494980934982695
PC31,-0.021752520461016545,-0.01663550549154691,0.007453983090763817,0.021443825142564512,-0.0070887670055943125,0.011900012373494417,0.015529056464857693,-0.01552905646485786,0.047940557023212066,0.03786144064766241,0.3921111189116037,-0.2032924261977342,0.4121606037359941,0.02754594075756392,0.015418324395593347,0.0015842727323624461,-0.2100264516462832,-0.3053290654690669,-0.21597431489090452,-0.011839550857187506,0.0005894578645736434,0.00850872017035291,0.0027413728222606334,-0.01970814213808949,-0.009226982973310434,0.006896100841021796,0.022039024270378696,-0.0001082182637924152,-0.0001239333721942265,-1.6005696464510555e-05,-7.039467904951247e-05,-3.838389647994184e-05,-0.0003250962028128676,-0.00047827425018244843,-6.819458517947542e-05,-0.0088618278449466,0.09529277389751983,-0.0002501217896478964,-0.03756073219587197,-0.0040687320881532575,-1.315865788019128e-05,0.04425426580130354,0.08248779955216021,-0.0106272614407752,-4.703012037053265e-06,-0.01862118171747784,-0.0075058539146197895,-0.11772202854550906,-0.00019490273993621457,-0.0005555453510033589,-0.002737842906172763,-0.005787798907740026,-0.005058679602922812,-0.0012359675901329609,-0.005806763034090674,0.005806763034090778,0.009208481912122458,-0.00920848191212214,0.03826664747066945,-0.04260756555088689,0.004340918080217242,0.027860647102256914,-0.009371632582063649,-0.018489014520194025,-0.013477408870869706,0.013477408870869526,0.502466864823318,0.0005500053720609154,0.009471102577277568,-0.13394244310262307,0.07448843571205149,0.07976365330203913,0.034947805470887376,-0.18270873346098637,0.003830690626511251,-0.11819025602774118,-0.27067712529279436
PC32,0.06133400415043787,-0.004402620849690481,0.0006530179664439029,-0.047759187642311685,0.0283185650639505,-0.02686163649176837,-0.021037481265016172,0.021037481265015492,0.016470232800062504,0.013536782579767207,0.06520278560923887,-0.04606897150521688,0.14338344107858159,-0.20388537867892648,0.004109516013825504,8.748839769068609e-05,-0.04591900343997482,0.08507767126610988,-0.031994564121158114,-0.004187363071496225,0.0012326832653165795,0.0020745071787066777,0.0008801726274727806,-0.02028734403233276,-0.009287326537722865,0.006486388435625375,0.023088282134430663,0.0014115442916045606,0.00019285638139249217,9.638024731720152e-05,-0.00028292560575426604,6.736878132324042e-05,0.003260665782620936,0.0013376875918347294,8.984987417682546e-05,0.030642514784840938,-0.39791930817038346,0.00027505929445929486,0.18042765484195122,0.016473238034425297,0.00018106478885575187,-0.17235500403265622,-0.34975786554386956,0.04547985993348006,6.318224053619421e-05,0.002806404167857837,0.03409589044612365,0.5339705316660718,0.0009429373722809227,0.0043491793820687975,0.007560710132200986,0.03309496484602889,0.018702939754040047,0.004792618717171387,-0.022587008410074154,0.022587008410074126,0.005089123462709989,-0.005089123462709864,0.03437836272939863,-0.03720714666883225,0.002828783939433888,0.00787477589437191,-0.006932946160175769,-0.0009418297341964865,0.02928400890714418,-0.029284008907143517,0.19017447851604163,0.0006568018306189686,-0.005445123944891725,0.07244119175546751,-0.16388257263089315,-0.20987760585468304,0.0028562661324536345,-0.06871688434637171,-0.04066213710736075,0.36428350703682344,-0.14182792138720673
PC33,0.0010059402374361195,0.0011600836312567362,-0.0009131339754761179,-0.0044263679677769945,0.0022144054215448277,0.000990130236664619,0.0010800542677893285,-0.0010800542677893246,-0.003044159311226928,-0.0026918828141428816,0.08750666381164274,0.04735248965946563,-0.03215606116221877,-0.027373971343479013,0.004198963258426884,-1.5917709264325064e-06,-0.10766051102755334,0.007116889247744378,0.026753171452268562,0.001983620047281337,-0.0007735659227109028,-0.005052385333343851,0.0038423312087733624,-0.0029915363535376284,0.0012967773258036963,-0.003094636784135597,0.004789395811869711,0.0002634081973694959,0.00020190398761607727,0.0002546585073688549,-0.00014253994507947877,1.1442096994322476e-05,0.0004218999472153859,0.0002771472184090123,0.0002693257469931116,0.002060652450869116,-0.03559845420523775,-7.933924188477376e-05,0.032069409726215775,0.00015312416988414075,4.7933188794408035e-05,-0.013105703661084274,-0.032797339729014385,0.006176225659788048,-3.537281545772955e-05,-0.016917082409404115,-0.00047762432264782367,0.05310987842675639,0.000516103127193639,0.0006019454332568176,0.0010929576355900113,-0.0004890275116520423,0.0014645183403235035,0.0006499499808240766,-0.0037570849592896208,0.0037570849592896242,0.0022782139953931232,-0.00227821399539313,-0.0027438575192703027,0.004298338636197635,-0.00155448111692736,-0.0005083020772824534,0.0010345146133678828,-0.0005262125360854198,0.0008469507496747519,-0.0008469507496747034,-0.024797487815483486,0.00012180310004920118,0.0718233599683366,0.815146867517704,-0.012103112764172409,-0.017446130285041345,-0.043936611550134716,-0.3353500246043166,-0.017651648861053505,-0.4284795412978499,-0.0073274734080414315
PC34,-0.014860891107092246,0.003935799165840668,-0.004283284527567419,0.0010926308287175918,-0.0005525099592572844,0.004196596069876685,0.007998716282894003,-0.007998716282894287,-0.03079968012044364,-0.022699046589058476,0.7028573368071017,-0.09171340129840326,-0.3170704193975507,0.0740784691942997,0.008712528836351957,0.0009917596846956353,-0.10400630547821536,-0.10959293840455611,-0.11075830323421826,0.005116196369869597,-0.0009361598657115777,-0.011481460277010858,0.007301423772852943,0.0029865573244248593,-0.0011492826821228735,-0.0020971269651740843,0.00025985232287221993,0.0004012253151149149,2.12792141636442e-05,5.8705448905987945e-05,-5.100878965871858e-05,-1.623957616230659e-05,0.00030186591615669056,-3.1085059822395875e-05,4.545912220072298e-06,-0.0012692161720194405,0.02358483888467165,-6.928461402439488e-06,-0.008037829649326145,0.000883907047596999,0.00020065988046479022,-0.0010873514755558866,0.021651823818427424,-0.001256053665876361,-7.362846279313786e-06,0.012231250577211195,-0.006139844148173458,-0.03647071003942981,0.0002050607191671815,-0.0010288143201934606,-0.0013509573075127148,-0.0015131254892225034,-0.0006327917929960652,-0.0006458439404682607,0.00129823100047539,-0.0012982310004755401,0.0020091932669681067,-0.002009193266967746,-0.006566995035895036,0.0018191669793723106,0.004747828056522484,-0.010759302748448663,-0.0012421836859229304,0.01200148643437221,-0.003586999183548707,0.003586999183548721,-0.44636387721227233,0.00017560531968944647,-0.009402494962849464,0.09836414087049772,0.03195321718882628,0.0413836057815696,0.005614697166019145,0.013438948005199292,0.0003235928296435181,0.36070126703969585,-0.09618870202601856
PC35,0.01386988360610838,-0.0023160696037593832,-0.0007573893525579384,-0.0016107185685864459,0.0012226850103075337,-0.000490486389927991,-0.004522535251534905,0.0045225352515347456,0.0015723108668349375,0.0022795291911142587,0.2577232236568044,-0.21013755732928113,0.0378478062046291,-0.19501076891911268,0.003747621163271181,-0.00031356293498474574,-0.02489305363581029,0.06565297743346112,0.0615314743030754,-0.005089252578909645,0.003276397305025436,-0.0007056486092914538,0.0025185038831754547,-0.01736665551773109,-0.002305998245924007,0.0038171482883831986,0.01585550547527234,-8.94613733336486e-05,0.00026276793481663785,-3.113066243176643e-05,-0.0002897548920603177,2.278384394299726e-05,0.0010610166758407875,0.0004747521062880601,4.730689105840696e-05,0.009831814433113442,-0.08725187742486087,-0.00010193701172662821,0.0811042003206234,-0.000588051150389316,0.00014989311644868046,0.028020663265337448,-0.07291661935043188,0.021008408675990915,7.979251162852294e-05,-0.08693982554560634,0.015187103639801941,0.07184662971850625,0.0005668676795978402,0.0015451013842644238,0.0057444072216133475,0.0014192279162961036,0.007876001631609994,0.0019599184440615217,-0.01064217236060274,0.01064217236060289,0.004912566231768256,-0.004912566231768186,0.007815387166959413,-0.010993332673585883,0.0031779455066264506,0.0021890634242098805,-0.0035346218103416566,0.0013455583861318454,0.0054065943085054805,-0.005406594308505349,-0.05342674994017815,0.00037008567527575494,0.00027489690578968995,-0.013647762013535632,-0.1049858224329844,-0.13078376665195854,0.18583515455579966,0.6987517484476831,-0.07839110016850405,-0.4957422472751343,-0.008254437102252016
PC36,-0.029216694920760004,-0.00025849006336699926,-0.0007069218423514864,0.007872651727504731,-0.016779552764780464,0.023381304892874405,0.005540052928955624,-0.005540052928955319,0.0007378314219729093,-6.587898129691017e-05,-0.0018879361779718246,-0.003631702647264201,-0.0072136403769405485,0.022309313172244133,-0.0009519149340874722,-0.0001484510291125396,0.00043939086569075303,-0.0024970855539117875,-0.0070899257593218905,-0.00041571097937087576,0.0016495346043109704,0.003597281929425933,-0.004831105554366194,0.008125608967111592,0.003576210790756186,-0.004545195938573443,-0.007156623819294355,-0.0014807048480723062,-0.00025397162362728043,-0.0001123971160200965,-0.0002818985696530288,-0.00010353392286918672,-0.0038682594615078447,-0.0019310725131394136,-9.685664845515555e-05,-0.04908604151771376,0.24845722795950032,-0.0007519544048213839,-0.48063068719194796,-0.027494949547257334,-0.0002616568517366047,0.17945629479842695,0.2327054889272666,-0.0518567447784822,-7.102747773289294e-05,-0.4772301336734323,-0.0553917935909603,0.6113665040691345,-0.0012557781251260423,-0.004875198899377751,-0.011753863539794518,-0.0771942306595888,-0.02080669414271867,-0.00519606665029753,0.003962666990577943,-0.00396266699057788,0.0042387230577643695,-0.004238723057764168,-0.009569144106353233,0.00928743874534419,0.00028170536100881327,0.001261370596650463,0.0006037977428534763,-0.0018651683395038976,-0.014116749993529153,0.014116749993528542,-0.017522279147176203,0.0005046302347881267,-0.0026540796992580995,-0.005341570687865088,0.004953684292892488,0.01233036357351238,0.002045635759848237,-0.0026799659495839456,-0.0016082942683587342,0.002792878558151246,0.0071789973330496915
PC37,-0.034663878096301566,0.0022673714222601546,-0.00010340562383839846,0.008236086466693326,-0.00930140848394781,0.023634372378813134,-0.0005193104742758914,0.0005193104742762522,-0.0044871931883801175,-0.0009590871778019372,-0.27715478152197204,-0.15608926500613104,0.03383447749115395,0.6136089142347856,0.02317249049789684,0.0003464404182520475,-0.12441597423303666,-0.026776709331024245,-0.08107931218374437,0.0037141798931010564,0.0006442382434215868,-0.004318158410040268,-4.025972648263876e-05,-0.0015151815712666217,0.0009736198992287282,0.0008025773694215338,-0.00026101569738341823,0.0033686555894070352,0.00014790659792221494,0.0004137049276612126,-0.00016059335954518583,1.8536990562534328e-05,0.0008093909798150833,0.0009427291562595988,4.842629821448291e-05,0.01894361030918118,-0.02928243896472832,-0.00017104206689690787,0.3392812454656952,0.0071891067903446515,-0.0001922476600335751,-0.010614675679050806,-0.025848060171048043,0.0322500508273633,4.7721741176418985e-05,-0.37959492342833934,0.012751518868315104,-0.019958313633508973,0.0006871102919490599,0.0009500815126831088,0.005042227278376015,0.0298114160332974,0.010931380386779063,0.002187474918148663,0.013338451609728033,-0.013338451609728068,-0.006484966090244624,0.00648496609024442,-0.0036428539084849,0.0052614540076969096,-0.0016186000992119698,-0.003006789036864105,0.001559023379233665,0.001447765657630884,-0.006014749199519678,0.0060147491995196645,-0.11945020279682275,0.0008683548341076029,0.06739460657791199,0.11231456625342172,0.0035470042128323363,-0.0042664108225271,0.09341505744416125,0.1509370145251587,0.03619428134431385,0.06297446299050058,-0.4039287345630574
PC38,-0.031121468062792597,0.00010854715890833144,-0.0031803636895640364,0.01327735435988997,-0.01177792436759273,0.019581173753610098,0.005808834680493008,-0.005808834680492814,0.01300948408439892,0.006286426049098515,0.1482803278435114,0.12805991177238552,-0.13406796334597404,-0.27059570611298595,-0.026404298545891484,-0.0001428427798777776,0.10046203834850775,-0.013909659986040157,0.04902228267286668,0.00012975469208600932,0.00015235383166062322,0.0018423361489965928,-0.0021244446727434474,0.004817853714635251,0.0007839755227067313,-5.429644470328343e-05,-0.0055475327926384765,-0.003514137418315688,-0.0002064704752661739,-0.0004050978868217203,0.0014083220947533615,-7.423948186208867e-05,-0.002351053398841823,-0.0014175475547602723,-0.00011884986398242464,-0.028835831482567548,0.09870024348815534,0.00042219993642885617,0.6029135067862095,-0.0006335187005104201,0.00011405474601619819,-0.026295187087673387,0.10116670237311168,-0.07632984659534547,-4.96258881881261e-05,-0.5704060624535939,-0.017980915865000516,-0.047898014550884216,-0.0012152525403450586,-0.002719257509652167,-0.006299697014022072,0.01408964778288084,-0.026756098538997235,-0.005307972900926813,0.003171624391265053,-0.003171624391264786,0.0033675159645038012,-0.0033675159645035887,0.0019737086124634526,-0.00016811740333010257,-0.0018055912091340803,0.0011266004696401377,-0.0023423370364469565,0.001215736566806777,-0.004886194387901631,0.004886194387901388,0.12576347059085302,-0.0008494429519325247,-0.07556980648753842,-0.11180814715405632,0.04193183804851637,0.06426617725149572,-0.10088262922010191,-0.15077406796008616,-0.02234823252123254,-0.017614108387097087,0.24788494879118034
PC39,0.0001146093905878753,-0.0009069510277783362,-0.00036815614069936277,0.002931074136040471,-0.002180030371721894,-0.0013171828718693843,0.002674400071599964,-0.0026744000716005497,-0.19782334951453445,-0.14025076776682754,-0.05379202559096769,0.005764891843969726,0.6559212200802285,-0.1365523487438559,0.012633701902002168,0.00035825622627559667,-0.033071202029792454,-0.06375447982577699,-0.049433896580721226,-0.0010068527089411477,0.00012516342857815275,0.0018536553903280716,-0.0009719661099648496,0.005051773401980994,-0.00034257792570080024,-0.0021685761424651345,-0.002540619333815302,-0.0022728232716069763,-0.0002820776895865577,-0.00019890694578829143,-0.00040486635430550446,-0.00011066684475908532,-0.004409369551402689,-0.0021261083119236534,-9.143796352336812e-05,-0.08671611364710297,0.09901215188934254,-0.0007216272312774274,0.23858656922817176,-0.04019771993472875,-0.0002619849558986799,0.07139500608868232,0.0962918937203644,-0.09164673378400691,-0.0001393075545070337,0.11329548738135127,-0.12499815034049581,0.10551624611837235,-0.00145309202187386,-0.007463733842813764,-0.018025225853099774,-0.3098397704191056,-0.0266039834023587,-0.006133654506120963,-0.0010242931501307298,0.0010242931501310698,0.0026560629246758644,-0.0026560629246754758,0.002561801256388066,0.0013935096463907684,-0.0039553109027789385,0.004037803192383574,-0.0034390137325737424,-0.0005987894598101923,-7.747538382590902e-06,7.747538382840702e-06,-0.4605972006604256,-0.001339937517643868,0.036594069420074954,0.04802562530661179,0.06298364414022341,0.06872560906419255,-0.003472516168327257,0.008326834217690503,0.0517534675571849,0.07219758904386718,0.11680281559655337
PC40,-9.47065206259236e-05,0.00020466692462942256,-0.0008592898832699443,-0.0016346341831414172,0.0011781844922336983,0.0011615485912109674,0.0029090455262364206,-0.002909045526236581,-0.11842741735381364,-0.08202160402704414,-0.002905847071663789,0.02690403448615608,0.3386761220673525,-0.11372581857113495,0.002365594817963947,0.0028447250586201823,0.0011876971143936913,-0.03926323247743285,-0.01563425404339623,0.001148839549312393,0.0005644852062771494,-0.0006278562578912541,-0.0010854684976983196,-9.868919169413052e-05,-0.0002487530637892224,0.0007601563455327221,-0.0004127140900493687,0.0008740787426920998,0.0003886196517285121,6.946757018815985e-06,0.0019102967990687184,0.0001354149234315512,0.005509654875510058,0.0026262639705836293,0.00011524706461623824,0.11620056307961253,-0.12287603533522562,0.0017695818068827513,-0.2643739576959106,0.06604999052736116,0.0004833787456774692,-0.14922178677080572,-0.12195033477822231,0.07092906208422844,0.00010947896330028048,-0.32265083185288534,0.18279662085722084,-0.19967091759432098,0.0016364602686997427,0.006883655049110324,0.020458752498891522,0.6727714811722016,0.022301289334117402,0.00678702685541793,0.0004961465741228563,-0.000496146574122884,0.000867344995198048,-0.0008673449951978329,0.002113494600396059,-0.0012391969977743472,-0.0008742976026216882,0.0003370938059516944,-0.0001635236564212876,-0.00017357014953058632,-0.0014814572795492642,0.0014814572795492642,-0.23409773829552905,-0.0001372693709211184,0.00853432492849495,0.014147687379441512,0.04459589732880482,0.05138810789687144,-0.020759275701971284,-0.023929332628070614,0.02418070588026032,0.03343483339237729,0.10264205919024341
PC41,-0.008800918992684021,0.0005818985044670488,-0.0007373806003530374,0.004217063236080839,-0.003947196093916472,0.005531142179893575,0.0013922146714866468,-0.0013922146714864872,-0.04082394456706241,-0.020066125721904693,0.018827162288069924,0.023638081403298677,0.038923983816234714,-0.01712677974873461,-0.025832191776342717,-0.000558585097586467,0.017756059712778938,-0.002890010914381076,0.008152350605629334,0.0012521040113967624,-0.00035570330307030384,-0.00045319899690945964,-0.0004432017114168185,-0.0006931237062458018,0.001055416856559216,0.00023986891179134107,-0.0006021620621054213,0.0012848343147722902,0.000421511923843008,4.5733924478333354e-05,0.002238012499306191,0.0001423393932397654,0.0058178080250104736,0.0028897189889683667,0.00012570793430032078,0.25004883484831397,-0.08111624635805136,0.0018953426774002604,-0.13828940043395124,0.09825209124563566,0.0005105508395689858,-0.10739375335145956,-0.07858254457943767,0.12296664519693658,0.0001463857286630153,-0.18867924193302443,0.7138395982497792,-0.13038366800263512,0.0017294120520287733,0.008211447814627532,0.02610233905427909,-0.5450057285174941,0.025526943899727206,0.007255324565169512,0.0011724355903531495,-0.0011724355903534982,7.630840763481542e-05,-7.630840763464455e-05,0.0005966172633192074,0.001738045417718482,-0.0023346626810378454,0.0005835987762316946,-0.0007612157430443092,0.00017761696681257294,-0.003485704763961796,0.0034857047639612823,-0.017050779405923575,-0.001437683457927984,-0.008521018734614763,-0.006583229551691688,0.015579675798424723,0.018179072075673333,-0.01443650133237846,-0.023161461510577463,0.004108774398793341,0.005541120105173852,0.027782031615049475
PC42,-0.006805621976410086,0.0019120285930816078,-0.0004731462009553815,-0.0009606070678188847,-0.0024892941260773946,0.0032437595467531208,0.0020334647795192326,-0.002033464779519184,-0.03997362362062131,-0.03395016730360481,0.030946024396805098,0.030058781278310825,0.02325368469393324,0.006653734036723036,-0.07840824909781208,-0.0030835825947026774,0.02655886271690483,0.015042255554901747,0.022902279939163016,0.0006786994160158525,0.0001881127490597559,-0.0013200990147179056,0.00045328684964210386,-0.00031405636659977143,-0.00023739053639229568,0.00010036136533096707,0.00045108553766065596,0.0007031012394091429,0.0003564323144784401,1.3841832477906602e-05,0.0016890057998833145,9.802038956616826e-05,0.0047068424054727415,0.0019972445787708876,7.939723911706142e-05,0.7663040658772634,-0.04667962264456603,0.001410939920734401,-0.07454355830266599,0.10085833365127778,0.0003702847825888412,-0.06305588687800147,-0.047854712289861226,0.16994000577884588,0.00012862373683963381,-0.10215489653446566,-0.5289752151121583,-0.07064020633088383,0.0012588820037228816,0.007445278895707791,0.022504349168693392,-0.1694598708707194,0.018226909006462684,0.0052724103420081735,0.0005622282548897236,-0.0005622282548896941,-4.1534254957276834e-05,4.153425495719877e-05,0.037565232993113394,0.04740731604339766,-0.08497254903651105,0.040309447909773824,-0.08228882987917499,0.0419793819694009,-0.003120896539319677,0.003120896539319115,0.011230160070761618,-0.0009659558307530593,-0.006639610961871708,-0.010000763250247987,0.005731645058692846,0.00946556707885759,-0.007296590763552012,-0.010495211736635444,-0.003947482301614069,-0.0037659972340051,0.01668423987036743
PC43,-0.001355019589565708,-0.010372361945771087,-0.0004935849593983113,-0.0007624213464584302,-0.00024851299594271653,0.0011215296560575742,0.00018525593502794445,-0.00018525593502795833,-0.028273802239485002,-0.023630592694416072,0.015093286277144003,0.016049250193060145,0.013272621871049987,0.01024384854568622,-0.04033428583521757,-0.0015063251604910729,0.014059060211388818,0.012043397298125714,0.01298354153315509,0.0005713009767393778,0.00043447599335945863,0.0006953496783087057,-0.0017011266484075072,0.001313555755357937,1.7603906901059174e-05,0.00017099150374484673,-0.0015021511660038254,-5.4471083756689465e-05,3.8682510423137736e-05,7.85986573329997e-06,0.0003586423740352322,1.5992909232300824e-05,0.0004979145117223714,0.00018425181468473468,-7.210729031386959e-05,0.0876363840570042,-0.0071576094871111055,4.3454492634647113e-05,-0.009142074011461826,0.011073824520331508,7.05651466027335e-05,-0.014071014296423476,-0.004858723625428253,0.07361603124571237,2.2313893058002184e-05,-0.01991629017687456,-0.08377359873840665,-0.011535512862411392,0.0002074785239748161,0.001027350162521284,0.003231167923420223,-0.03158450999962607,0.0032630087570415453,0.0008709888636809666,0.002098642807725806,-0.0020986428077258527,-0.002030291829607343,0.002030291829607337,-0.25449532977718925,-0.32422581157192754,0.5787211413491176,-0.27623257739527024,0.558866624122014,-0.28263404672674197,-0.0010726069941730254,0.0010726069941728138,0.009199190489156371,-0.0003584053730544626,-0.0006208319748409116,-0.0028872415778476265,0.00030342754230433967,-0.00018781498413203597,-0.0018918163409801388,-0.0037355899656709695,0.0006492580385861306,-0.002558841886473302,0.002088666032952779
PC44,0.0017671610329053349,-0.002506614395139003,0.001842550097391901,-0.0005130328177059985,0.0008719645740065778,-0.0016691361031823306,0.0004587969274585813,-0.00045879692745822744,0.28157103419823565,0.16641943674326845,-0.19555184199337347,-0.15997603118637718,-0.09534501661733229,-0.21900509547767816,0.7330899988751363,0.01374584156892586,-0.16849865045146512,-0.1814081316392602,-0.17504154402008165,0.0004102661118833336,-0.0011392483150954365,0.0017079376017851509,-0.000978955398573846,0.0017239327458842685,-0.0009843924803740328,-0.001016450555147555,0.00027691028963651443,-0.001161150864881725,-7.892036918958137e-05,-0.0001262961160468836,4.756244298053866e-05,-3.6117743113775816e-05,-0.001628520236217788,-0.0006082939674706533,-2.4256362697566594e-05,0.2308761605054729,0.006333879991665764,-0.00015764588617628132,0.01285290530114358,-0.014019915547616835,-0.0001110428994384972,0.0018657376091466282,0.006476750033791445,-0.25796054959055714,-2.7271568206181478e-05,-0.00016352411913138874,0.03460915139364887,0.0030738847290147087,-0.0005057827690600619,-0.003587011089211254,-0.007638607847426289,0.006816269574110689,-0.012740177283658949,-0.002377217320875466,-0.0007118320461694319,0.0007118320461698621,0.001577697797662897,-0.0015776977976624668,-0.013776451647927707,-0.02126135944068375,0.035037811088610954,-0.014131517880140596,0.03587625576835782,-0.021744737888218894,-0.0003568353299853444,0.0003568353299852056,-0.1200945062254115,0.0038237526590658914,0.0033532285179569965,0.010285828471273992,0.01635719696506026,0.01822751690949942,8.705854881332908e-05,0.0028421208551521193,0.012205336836633052,0.015987040472939994,0.036925425989017324
