anio,tabla,variable,tipo_documentado,etiqueta_variable,rango,definicion,catalogo_referencia,fuente
2024,hogares,negcua,C (1),Negocio del hogar,"{1, 2}","negocio que se de dedique a procesar, vender propiedad del hogar que se dedique a elaborar, o prestar un servicio.",,doc_2024.pdf p.76
2024,hogares,nr_viv,C (2),Número de renglón de vivienda,"Sección y/o apartado Sección I, Apartado 1.5",una cuota por la vivienda como prestación en el Asignar el número de renglón que corresponda trabajo.,,doc_2024.pdf p.73
2024,hogares,num_aspir,N (2),Número de aspiradoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.67
2024,hogares,num_auto,N (2),Número de automóviles del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.60
2024,hogares,num_bici,N (2),Número de bicicletas del hogar,Sección y/o apartado Sección V,medio de transporte en el hogar.,,doc_2024.pdf p.61
2024,hogares,num_canoa,N (2),Número de canoas del hogar,Sección y/o apartado Sección V,vehículos para navegar con los que cuenta el hogar.,,doc_2024.pdf p.62
2024,hogares,num_carre,N (2),Número de carretas del hogar,Sección y/o apartado Sección V,vehículos de tracción animal con los que cuenta el hogar.,,doc_2024.pdf p.62
2024,hogares,num_compu,N (2),Número de computadoras del hogar,Sección y/o apartado Sección V,el hogar.,,doc_2024.pdf p.67
2024,hogares,num_dvd,N (2),Número de DVD del hogar,Sección y/o apartado Sección V,discos de video) con los que cuenta el hogar.,,doc_2024.pdf p.64
2024,hogares,num_ester,N (2),Número de estéreos del hogar,Sección y/o apartado Sección V,minicomponentes con los que cuenta el hogar.,,doc_2024.pdf p.63
2024,hogares,num_estuf,N (2),Número de estufas del hogar,Sección y/o apartado Sección V,que cuenta el hogar.,,doc_2024.pdf p.65
2024,hogares,num_impre,N (2),Número de impresoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.68
2024,hogares,num_juego,N (2),Número de consola de videojuegos,Sección y/o apartado Sección V,que cuenta el hogar.,,doc_2024.pdf p.68
2024,hogares,num_lap,N (2),Número de laptop adquiridas,Sección y/o apartado Sección V,notebook) con las que cuenta el hogar.,,doc_2024.pdf p.67
2024,hogares,num_lavad,N (2),Número de lavadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.66
2024,hogares,num_licua,N (2),Número de licuadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.64
2024,hogares,num_maqui,N (2),Número de máquinas de coser del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.66
2024,hogares,num_micro,N (2),Número de hornos de microondas del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.65
2024,hogares,num_moto,N (2),Número de motos del hogar,Sección y/o apartado Sección V,que cuenta el hogar.,,doc_2024.pdf p.61
2024,hogares,num_otro,N (2),Número de otros vehículos del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.63
2024,hogares,num_pick,N (2),Número de pick-up del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.61
2024,hogares,num_planc,N (2),Número de planchas del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.66
2024,hogares,num_radio,N (2),Número de radios del hogar,Sección y/o apartado Sección V,Número de radios con los que cuenta el hogar.,,doc_2024.pdf p.63
2024,hogares,num_refri,N (2),Número de refrigeradores del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.65
2024,hogares,num_table,N (2),Número de tablet adquiridas,Sección y/o apartado Sección V,Número de tablet con las que cuenta el hogar.,,doc_2024.pdf p.68
2024,hogares,num_tosta,N (2),Número de tostadores del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.65
2024,hogares,num_trab_d,N (1),Número de trabajadores domésticos,Sección y/o apartado Sección II,familiares.,,doc_2024.pdf p.53
2024,hogares,num_trici,N (2),Número de triciclos del hogar,Sección y/o apartado Sección V,de transporte en el hogar.,,doc_2024.pdf p.62
2024,hogares,num_tva,N (2),Número de televisores analógicos del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.63
2024,hogares,num_tvd,N (2),Número de televisores digitales del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2024.pdf p.64
2024,hogares,num_van,N (2),Número de camionetas del hogar,Sección y/o apartado Sección V,(van o minivan) con las que cuenta el hogar.,,doc_2024.pdf p.61
2024,hogares,num_venti,N (2),Número de ventiladores del hogar,Sección y/o apartado Sección V,hogar.,,doc_2024.pdf p.67
2024,hogares,otro_pago,N (3),Otro monto de gasto,Sección y/o apartado Programas sociales (Liconsa y Diconsa),Otro pago por alimentos en tienda Diconsa. ¿Cuánto paga usted o algún integrante del hogar por,,doc_2024.pdf p.78
2024,hogares,otros_lts,N (2),Otra cantidad de litros,Sección y/o apartado Programas sociales (Liconsa y Diconsa),compra a la semana. ¿Cuántos litros de leche Liconsa compra el hogar a,,doc_2024.pdf p.77
2024,hogares,pago_dicon,C (1),Gasto semanal en Diconsa,"{1,..., 5, 7}",Diconsa. ¿Cuánto paga usted o algún integrante del hogar por,,doc_2024.pdf p.78
2024,hogares,pagotarjet,C (1),Pagos con tarjetas,"{1, 2}",integrante del hogar para la adquisición de personas que forman parte de su hogar alguno de tabaco o alimentos y bebidas consumidos,,doc_2024.pdf p.74
2024,hogares,parto_g,C (1),Gasto en parto,"{1, 2}","así como los medicamentos recetados, análisis Durante los meses _______a _________, ¿el hogar",,doc_2024.pdf p.75
2024,hogares,peliculas,C (1),Dispone de servicios de películas,"{1, 2}","películas, música o videos de paga por internet. ¿Este hogar cuenta con servicios de películas",,doc_2024.pdf p.60
2024,hogares,regalodado,C (1),Regalos a otras personas,"{1, 2}","Gasto en regalos a personas ajenas al hogar. Durante el mes pasado, ¿compró algún artículo o",,doc_2024.pdf p.74
2024,hogares,regalos,C (1),Regalos recibidos,"{1, 2}","para su consumo final y privado, que fueron recibidos como regalo de personas que",,doc_2024.pdf p.75
2024,hogares,regalotar,C (1),Regalos con tarjeta,"{1, 2}",pagado con tarjeta de crédito bancaria o De los artículos o servicios que compró o pagó comercial.,,doc_2024.pdf p.74
2024,hogares,remunera,C (1),Remuneraciones,"{1, 2}",productos y servicios de consumo final y privado que reciben los trabajadores,,doc_2024.pdf p.75
2024,hogares,tarjeta,C (1),Tarjeta,"{1, 2}","monto en dinero (crédito) como una forma de financiamiento por parte de la institución, que ¿Alguna de las personas que conforman su hogar",,doc_2024.pdf p.73
2024,hogares,telefono,C (1),Línea telefónica fija,"{1, 2}",con instalación alámbrica o satelital (antena).,,doc_2024.pdf p.59
2024,hogares,trab_come,N (1),Trabajadores domésticos que comen,Sección y/o apartado Sección II,en este hogar. ¿De esa o esas personas cuántas de ellas comen,,doc_2024.pdf p.53
2024,hogares,transferen,C (1),Transferencias,"{1, 2}","puedan disfrutar de ciertos artículos o servicios, esta ayuda consiste en que el organismo absorbe parte o el total del valor del bien o",,doc_2024.pdf p.75
2024,hogares,tsalud1_h,N (2),Horas en llegar al hospital,Sección y/o apartado Sección VI,"hospital en una emergencia. transporte que utilizaría, ¿cuánto tiempo cree que",,doc_2024.pdf p.69
2024,hogares,tsalud1_m,N (2),Minutos en llegar al hospital,Sección y/o apartado Sección VI,"hospital en una emergencia. transporte que utilizaría, ¿cuánto tiempo cree que",,doc_2024.pdf p.69
2024,hogares,tv_paga,C (1),Televisión de paga,"{1, 2}","televisión por pago, considerando que el ¿Este hogar cuenta con servicio de televisión servicio está en funcionamiento.",,doc_2024.pdf p.60
2024,hogares,upm,C (7),Unidad Primaria de Muestreo,Sección y/o apartado,"muestreo y corresponden a áreas geográficas con límites identificables en el terreno que agrupan un conjunto de viviendas, cuyo",,doc_2024.pdf p.79
2024,ingresos,clave,C (4),Clave de ingreso,Catálogo de ingresos,persona.,catalogo_ingresos,doc_2024.pdf p.135
2024,ingresos,entidad,C (2),Entidad federativa,Catálogo de entidades federativas,"entidades federativas, municipios y localidades, que está disponible en el sitio del",Catálogo de entidades federativas,doc_2024.pdf p.139
2024,ingresos,est_dis,C (3),Estrato de diseño muestral,Sección y/o apartado,de UPM de acuerdo con su estrato geográfico (entidad-ámbito-zona).,,doc_2024.pdf p.139
2024,ingresos,factor,N (5),Factor de expansión,Sección y/o apartado,Factor de expansión.,,doc_2024.pdf p.140
2024,ingresos,foliohog,C (1),Identificador del hogar,Sección y/o apartado,al 5 los hogares adicionales.,,doc_2024.pdf p.135
2024,ingresos,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la UPM, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2024.pdf p.135
2024,ingresos,ing_1,N (9),Ingresos del primer mes,Sección y/o apartado,Ingreso del primer mes pasado a la entrevista.,,doc_2024.pdf p.137
2024,ingresos,ing_2,N (9),Ingresos del segundo mes,Sección y/o apartado,entrevista.,,doc_2024.pdf p.138
2024,ingresos,ing_3,N (9),Ingresos del tercer mes,Sección y/o apartado,Ingreso del tercer mes pasado a la entrevista.,,doc_2024.pdf p.138
2024,ingresos,ing_4,N (9),Ingresos del cuarto mes,Sección y/o apartado,Ingreso del cuarto mes pasado a la entrevista.,,doc_2024.pdf p.138
2024,ingresos,ing_5,N (9),Ingresos del quinto mes,Sección y/o apartado,Ingreso del quinto mes pasado a la entrevista.,,doc_2024.pdf p.138
2024,ingresos,ing_6,N (9),Ingresos del sexto mes,Sección y/o apartado,Ingreso del sexto mes pasado a la entrevista.,,doc_2024.pdf p.139
2024,ingresos,ing_tri,"N (12,2)",Ingreso trimestral,Sección y/o apartado,la decena de levantamiento.,,doc_2024.pdf p.139
2024,ingresos,mes_1,C (2),Primer mes,"{07,…, 10}",Primer mes pasado a la entrevista.,,doc_2024.pdf p.135
2024,ingresos,mes_2,C (2),Segundo mes,"{06,…, 09}",Segundo mes pasado a la entrevista.,,doc_2024.pdf p.136
2024,ingresos,mes_3,C (2),Tercer mes,"{05,…, 08}",Tercer mes pasado a la entrevista.,,doc_2024.pdf p.136
2024,ingresos,mes_4,C (2),Cuarto mes,"{04,…, 07}",Cuarto mes pasado a la entrevista.,,doc_2024.pdf p.136
2024,ingresos,mes_5,C (2),Quinto mes,"{03,…, 06}",Quinto mes pasado a la entrevista.,,doc_2024.pdf p.137
2024,ingresos,mes_6,C (2),Sexto mes,"{02,…, 05}",Sexto mes pasado a la entrevista.,,doc_2024.pdf p.137
2024,ingresos,numren,C (2),Identificador de la persona,Sección y/o apartado Sección III,integrantes del hogar. ¿Cuál es el nombre de los integrantes de este,,doc_2024.pdf p.135
2024,ingresos,upm,C (7),Unidad Primaria de Muestreo,Sección y/o apartado,"muestreo y corresponden a áreas geográficas con límites identificables en el terreno que agrupan un conjunto de viviendas, cuyo",,doc_2024.pdf p.139
2024,poblacion,act_pnea1,C (1),Primera actividad del integrante PNEA,"{1,..., 6}",económicamente activas.,,doc_2024.pdf p.120
2024,poblacion,act_pnea2,C (1),Segunda actividad del integrante PNEA,"{2,..., 5}",económicamente activas.,,doc_2024.pdf p.120
2024,poblacion,afrod,C (1),Afrodescendiente,"{1, 2}","negro(a) afrodescendiente. constumbres y tradiciones, ¿(NOMBRE) se",,doc_2024.pdf p.82
2024,poblacion,alfabetism,C (1),Alfabetismo,"{1, 2}",más años según sepan leer y escribir un recado.,,doc_2024.pdf p.86
2024,poblacion,antec_esc,C (1),Antecedente escolar,"{1,..., 5}","Normal), dentro del Sistema Educativo ¿Qué estudios le pidieron a (NOMBRE) para",,doc_2024.pdf p.90
2024,poblacion,asis_esc,C (1),Asistencia a la escuela,"{1, 2}","establecimiento de enseñanza escolar del Sistema Educativo Nacional (SEN), en",,doc_2024.pdf p.86
2024,poblacion,atemed,C (1),Servicios médicos,"{1, 2}",Salud Público (federal o estatal). o accidente que requiera de atención médica,,doc_2024.pdf p.99
2024,poblacion,aten_sal,C (1),Recepción de atención médica,"{1, 2}",de salud.,,doc_2024.pdf p.102
2024,poblacion,c_futuro,C (1),Jóvenes construyendo el futuro,"{1, 2}",construyendo el futuro. ¿Recibió el programa Jóvenes Construyendo el,,doc_2024.pdf p.120
2024,poblacion,comprenind,C (1),Comprensión,"{1, 2}",lengua indígena.,,doc_2024.pdf p.85
2024,poblacion,conyuge_id,C (2),Número de renglón del cónyuge,"{01,...,50}",del hogar de 12 o más años.,,doc_2024.pdf p.91
2024,poblacion,ct_futuro,C (1),"Jóvenes construyendo el futuro, código de trabajo","{1,…, 3, 8, 9}",ingreso recibido por el programa Jóvenes ¿Declaró el ingreso de este programa Construyendo el Futuro.,,doc_2024.pdf p.121
2024,poblacion,diabetes,C (1),Diabetes,"{1, 2}",servicios médicos preventivos asociados a la ¿En los últimos 12 meses le han tomado alguna diabetes.,,doc_2024.pdf p.117
2024,poblacion,disc_acti,C (1),Discapacidad para realizar actividades diarias,"{1,..., 4}","hogar para realizar actividades diarias por En su vida diaria (NOMBRE), ¿cuánta dificultad problemas emocionales o mentales (con",,doc_2024.pdf p.84
2024,poblacion,disc_apren,C (1),Discapacidad para aprender,"{1,..., 4}","hogar para aprender, recordar o concentrarse.",,doc_2024.pdf p.83
2024,poblacion,disc_brazo,C (1),Discapacidad para usar brazos,"{1,..., 4}","hogar para mover o usar brazos o manos. En su vida diaria (NOMBRE), ¿cuánta dificultad",,doc_2024.pdf p.82
2024,poblacion,disc_camin,C (1),Discapacidad para caminar,"{1,..., 4}","hogar para caminar, subir o bajar usando sus En su vida diaria (NOMBRE), ¿cuánta dificultad piernas.",,doc_2024.pdf p.83
2024,poblacion,disc_habla,C (1),Discapacidad para hablar,"{1,..., 4}",hogar para hablar o comunicarse.,,doc_2024.pdf p.83
2024,poblacion,disc_oir,C (1),Discapacidad para escuchar,"{1,..., 4}","hogar para escuchar (aunque use aparato En su vida diaria (NOMBRE), ¿cuánta dificultad auditivo).",,doc_2024.pdf p.82
2024,poblacion,disc_ver,C (1),Discapacidad para ver,"{1,..., 4}",hogar para ver (aunque use lentes).,,doc_2024.pdf p.82
2024,poblacion,disc_vest,C (1),Discapacidad para vestirse,"{1,..., 4}","hogar para bañarse, vestirse o comer.",,doc_2024.pdf p.83
2024,poblacion,edad,N (3),Edad,Sección y/o apartado Sección III,de la persona y la fecha de la entrevista.,,doc_2024.pdf p.80
2024,poblacion,edo_conyug,C (1),Situación conyugal,"{1,..., 8}",o más años.,,doc_2024.pdf p.90
2024,poblacion,edu_ini,C (1),Asistencia educación inicial,"{1,..., 6}",Lugar al que asiste para su educación inicial.,,doc_2024.pdf p.84
2024,poblacion,entidad,C (2),Entidad federativa,Catálogo de entidades federativas,"entidades federativas, municipios y localidades, que está disponible en el sitio del",Catálogo de entidades federativas,doc_2024.pdf p.121
2024,poblacion,est_dis,C (3),Estrato de diseño muestral,Sección y/o apartado,de UPM de acuerdo con su estrato geográfico (entidad-ámbito-zona).,,doc_2024.pdf p.121
2024,poblacion,etnia,C (1),Autoadscripción étnica,"{1, 2}",su cultura se consideran indígenas.,,doc_2024.pdf p.85
2024,poblacion,factor,N (5),Factor de expansión,Sección y/o apartado,Factor de expansión.,,doc_2024.pdf p.121
2024,poblacion,foliohog,C (1),Identificador del hogar,Sección y/o apartado,al 5 los hogares adicionales.,,doc_2024.pdf p.80
2024,poblacion,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la UPM, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2024.pdf p.80
2024,poblacion,forma_b,C (1),Forma de beca escolar,"{1,..., 5}",Forma en la que se recibió la beca escolar.,,doc_2024.pdf p.88
2024,poblacion,forma_c,C (1),Forma de crédito educativo,"{1,..., 3}",Forma en la que se recibió el crédito educativo.,,doc_2024.pdf p.89
2024,poblacion,grado,C (1),Grado escolar al que asiste,"{1,..., 6}",del hogar de 3 o más años dentro del Sistema Educativo Nacional.,,doc_2024.pdf p.87
2024,poblacion,gradoaprob,C (1),Grado aprobado,"{0,...,6}",integrante del hogar de 3 o más años dentro ¿Hasta qué año o grado aprobó (NOMBRE) en la del Sistema Educativo Nacional.,,doc_2024.pdf p.89
2024,poblacion,hablaesp,C (1),Español,"{1, 2}",lengua indígena o dialecto que también habla español.,,doc_2024.pdf p.85
2024,poblacion,hablaind,C (1),Hablante indígena,"{1, 2}",lengua indígena o dialecto. ¿(NOMBRE) habla alguna lengua indígena o,,doc_2024.pdf p.85
2024,poblacion,hh_esp,N (2),Hora de espera,Sección y/o apartado,"Horas de espera para recibir atención médica. Cuando llegó al lugar, ¿cuánto tiempo tuvo que",,doc_2024.pdf p.105
2024,poblacion,hh_lug,N (2),Horas de traslado,Sección y/o apartado,Horas de traslado para recibir atención médica. ¿Cuánto tiempo tardó en llegar al lugar donde se,,doc_2024.pdf p.105
2024,poblacion,hijos_mue,N (2),Hijos fallecidos,Sección y/o apartado Sección X,hogar de 12 años o más.,,doc_2024.pdf p.119
2024,poblacion,hijos_sob,N (2),Hijos sobrevivientes,Sección y/o apartado Sección X,"hogar de 12 años o más, independientemente ¿Cuántas de sus hijas o hijos viven actualmente de donde residan.",,doc_2024.pdf p.119
2024,poblacion,hijos_viv,N (2),Hijos nacidos vivos,Sección y/o apartado Sección X,"tal como movimiento, latido del corazón, llanto En total, ¿cuántas hijas o hijos que nacieron vivos",,doc_2024.pdf p.119
2024,poblacion,hor_1,N (3),Horas de trabajo,Sección y/o apartado Sección IX,dedicaron a trabajar. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.93
2024,poblacion,hor_2,N (3),Horas de estudio,Sección y/o apartado Sección IX,dedicaron a estudiar y hacer actividades Durante la semana pasada ¿cuánto tiempo dedicó a relacionadas con el estudio.,,doc_2024.pdf p.94
2024,poblacion,hor_3,N (2),Horas de trabajo comunitario,Sección y/o apartado Sección IX,dedicaron a realizar trabajo comunitario o Durante la semana pasada ¿cuánto tiempo dedicó a voluntario.,,doc_2024.pdf p.94
2024,poblacion,hor_4,N (2),Horas de cuidado de otras personas,Sección y/o apartado Sección IX,"manera exclusiva a niños, ancianos, enfermos, cuidar, atender sin pago y de manera exclusiva a",,doc_2024.pdf p.95
2024,poblacion,hor_5,N (2),Horas de reparación,Sección y/o apartado Sección IX,"Durante la semana pasada ¿cuánto tiempo dedicó a vivienda, muebles, aparatos domésticos o",,doc_2024.pdf p.95
2024,poblacion,hor_6,N (2),Horas dedicadas a quehacer,Sección y/o apartado Sección IX,dedicaron a los quehaceres del hogar. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.96
2024,poblacion,hor_7,N (2),Horas de acarreo,Sección y/o apartado Sección IX,dedicaron a acarrear agua o leña. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.96
2024,poblacion,hor_8,N (2),Horas de actividades personales,Sección y/o apartado Sección IX,Durante la semana pasada ¿Cuánto tiempo le dedicaron a realizar actividades de su gusto.,,doc_2024.pdf p.97
2024,poblacion,inscr_1,C (1),Afiliado por prestación en el trabajo,{1},prestación en el trabajo.,,doc_2024.pdf p.99
2024,poblacion,inscr_2,C (1),Afiliado por jubilación o invalidez,{2},jubilación o invalidez,,doc_2024.pdf p.100
2024,poblacion,inscr_3,C (1),Afiliado por algún familiar en el hogar,{3},El origen de la afiliación o inscripción es por algún familiar en el hogar.,,doc_2024.pdf p.100
2024,poblacion,inscr_4,C (1),Afiliado por muerte del asegurado,{4},muerte del asegurado.,,doc_2024.pdf p.100
2024,poblacion,inscr_5,C (1),Afiliado por ser estudiante,{5},estudiante.,,doc_2024.pdf p.100
2024,poblacion,inscr_6,C (1),Afiliado por contratación propia,{6},contratación propia.,,doc_2024.pdf p.100
2024,poblacion,inscr_7,C (1),Afiliado por algún familiar de otro hogar,{7},algún familiar.,,doc_2024.pdf p.100
2024,poblacion,inscr_8,C (1),No sabe si está afiliado,{8},inscripción.,,doc_2024.pdf p.101
2024,poblacion,inst_1,,Institución médica IMSS,{1},a la persona que está afiliada al IMSS.,,doc_2024.pdf p.97
2024,poblacion,inst_2,C (1),Institución médica ISSSTE,{2},a la persona que está afiliada al ISSSTE.,,doc_2024.pdf p.98
2024,poblacion,inst_3,C (1),Institución médica ISSSTE estatal,{3},a la persona que está afiliada al ISSSTE estatal.,,doc_2024.pdf p.98
2024,poblacion,inst_4,C (1),Institución médica PEMEX,{4},"la persona que está afiliada a PEMEX, la defensa ¿Usted está afiliado o tiene acceso a servicios o la Marina.",,doc_2024.pdf p.98
2024,poblacion,inst_5,C (1),Institución médica IMSS-Bienestar,{5},la persona que está afiliada al IMSS-Bienestar. ¿Usted está afiliado o tiene acceso a servicios,,doc_2024.pdf p.98
2024,poblacion,inst_6,C (1),Institución de salud federal o estatal,{6},la persona que está afiliada o inscrita a un ¿Usted está afiliado o tiene acceso a servicios centro de salud.,,doc_2024.pdf p.98
2024,poblacion,inst_7,C (1),Seguro de gastos médicos,{7},la persona que está afiliada o inscrita a un ¿Usted está afiliado o tiene acceso a servicios seguro privado.,,doc_2024.pdf p.99
2024,poblacion,inst_8,C (1),Otra institución médica,{8},la persona que está afiliada o inscrita a otra ¿Usted está afiliado o tiene acceso a servicios institución.,,doc_2024.pdf p.99
2024,poblacion,inst_9,C (1),Sin afiliación,{9},servicios de salud. ¿Usted está afiliado o tiene acceso a servicios,,doc_2024.pdf p.99
2024,poblacion,lenguaind,C (4),Lengua indígena,Catálogo de lengua indígena,residentes de la vivienda de 3 años o más.,catalogo_lengua_indigena,doc_2024.pdf p.85
2024,poblacion,madre_hog,C (1),Identificador de la madre,"{1, 2}",hogar.,,doc_2024.pdf p.81
2024,poblacion,madre_id,C (2),Número de renglón de la madre,Sección y/o apartado Sección III,madre.,,doc_2024.pdf p.81
2024,poblacion,min_1,N (2),Minutos de trabajo,Sección y/o apartado Sección IX,dedicaron a trabajar. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.93
2024,poblacion,min_2,N (2),Minutos de estudio,Sección y/o apartado Sección IX,dedicaron a estudiar y hacer actividades Durante la semana pasada ¿cuánto tiempo dedicó a relacionadas con el estudio.,,doc_2024.pdf p.94
2024,poblacion,min_3,N (2),Minutos de trabajo comunitario,Sección y/o apartado Sección IX,dedicaron a realizar trabajo comunitario o Durante la semana pasada ¿cuánto tiempo dedicó a voluntario.,,doc_2024.pdf p.94
2024,poblacion,min_4,N (2),Minutos de cuidado de otras personas,Sección y/o apartado Sección IX,"manera exclusiva a niños, ancianos, enfermos, cuidar, atender sin pago y de manera exclusiva a",,doc_2024.pdf p.95
2024,poblacion,min_5,N (2),Minutos de reparación,Sección y/o apartado Sección IX,"Durante la semana pasada ¿cuánto tiempo dedicó a vivienda, muebles, aparatos domésticos o",,doc_2024.pdf p.96
2024,poblacion,min_6,N (2),Minutos dedicados a quehacer,Sección y/o apartado Sección IX,dedicaron a los quehaceres del hogar. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.96
2024,poblacion,min_7,N (2),Minutos de acarreo,Sección y/o apartado Sección IX,dedicaron a acarrear agua o leña. Durante la semana pasada ¿cuánto tiempo dedicó a,,doc_2024.pdf p.97
2024,poblacion,min_8,N (2),Minutos de actividades personales,Sección y/o apartado Sección IX,Durante la semana pasada ¿Cuánto tiempo le dedicaron a realizar actividades de su gusto.,,doc_2024.pdf p.97
2024,poblacion,mm_esp,N (2),Minutos de espera,"Sección y/o apartado Sección II, Pregunta 9","médica. Cuando llegó al lugar, ¿cuánto tiempo tuvo que",,doc_2024.pdf p.105
2024,poblacion,mm_lug,N (2),Minutos de traslado,Sección y/o apartado,médica. ¿Cuánto tiempo tardó en llegar al lugar donde se,,doc_2024.pdf p.105
2024,poblacion,motivo_aus,C (2),Motivo de ausencia al trabajo,"{01,...,13}",del hogar no trabajó el mes pasado. ¿Cuál es la razón principal por la que estuvo,,doc_2024.pdf p.119
2024,poblacion,nivel,C (2),Nivel escolar al que asiste,"{01,..., 14}",hogar de 3 o más años dentro del Sistema Educativo Nacional.,,doc_2024.pdf p.87
2024,poblacion,nivelaprob,C (2),Nivel de instrucción aprobado,"{00,..., 10}",integrante del hogar de 3 o más años dentro ¿Hasta qué año o grado aprobó (NOMBRE) en la del Sistema Educativo Nacional.,,doc_2024.pdf p.89
2024,poblacion,no_asis,C (1),Razón de no asistencia escolar,"{1,..., 9}","asiste a la escuela, estancia infantil, CENDI, CADI ¿Cuál es la razón principal por que (NOMBRE) no o guardería.",,doc_2024.pdf p.84
2024,poblacion,no_asisb,C (2),Razón de no asistencia escolar,"{01,..., 13, 99}","no asiste a la escuela, estancia infantil, CENDI, ¿Cuál es la razón principal por la que (NOMBRE) no CADI o guardería.",,doc_2024.pdf p.86
2024,poblacion,noatenc_1,C (2),No hay donde atenderse,{01},el cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.107
2024,poblacion,noatenc_10,C (2),Sin atención por unidad cerrada,{10},motivo por el cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.110
2024,poblacion,noatenc_11,C (2),No hubo médicos,{11},la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.110
2024,poblacion,noatenc_12,,Se lo impidieron,{12},gente no se atiende cuando lo requiere.,,doc_2024.pdf p.110
2024,poblacion,noatenc_13,C (2),Falta de tiempo,{13},gente no se atiende cuando lo requiere.,,doc_2024.pdf p.110
2024,poblacion,noatenc_14,C (2),No hubo quién lo llevara,{14},cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.111
2024,poblacion,noatenc_15,C (2),No era necesario,{15},la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.111
2024,poblacion,noatenc_16,C (2),Se automedicó,{16},gente no se atiende cuando lo requiere.,,doc_2024.pdf p.111
2024,poblacion,noatenc_2,C (2),Sin atención por falta de dinero,{02},motivo por el cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.108
2024,poblacion,noatenc_3,C (2),Unidad médica lejana,{03},cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.108
2024,poblacion,noatenc_4,C (2),No lo atienden,{04},gente no se atiende cuando lo requiere.,,doc_2024.pdf p.108
2024,poblacion,noatenc_5,C (2),No le tiene confianza,{05},cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.108
2024,poblacion,noatenc_6,C (2),Lo tratan mal,{06},gente no se atiende cuando lo requiere.,,doc_2024.pdf p.109
2024,poblacion,noatenc_7,C (2),No hablan la misma lengua,{07},por el cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.109
2024,poblacion,noatenc_8,C (2),Hay que esperar mucho,{08},el cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.109
2024,poblacion,noatenc_9,C (2),No le dan medicamento,{09},cual la gente no se atiende cuando lo requiere.,,doc_2024.pdf p.109
2024,poblacion,norecib_1,C (2),Sin atención centro de salud,{01},(Secretaría de Salud).,,doc_2024.pdf p.111
2024,poblacion,norecib_10,C (2),Sin atención curandero,{10},"comadrona, brujo, etcétera.",,doc_2024.pdf p.114
2024,poblacion,norecib_11,C (2),Sin atención otro lugar,{11},No recibió atención médica en otro lugar.,,doc_2024.pdf p.114
2024,poblacion,norecib_2,C (2),Sin atención hospital o instituto,{02},(Secretaría de Salud).,,doc_2024.pdf p.112
2024,poblacion,norecib_3,C (2),Sin atención IMSS,{03},IMSS.,,doc_2024.pdf p.112
2024,poblacion,norecib_4,C (2),Sin atención IMSS-Bienestar,,No recibió atención en el IMSS-BIENESTAR.,,doc_2024.pdf p.112
2024,poblacion,norecib_5,C (2),Sin atención ISSSTE,{05},No recibió atención en el ISSSTE.,,doc_2024.pdf p.112
2024,poblacion,norecib_6,C (2),Sin atención ISSSTE estatal,{06},No recibió atención en el ISSSTE estatal.,,doc_2024.pdf p.113
